A,B
6050.662673,3865.588938
5840.5972,3431.368512
5750.873662,3154.024313
5846.188446,3025.455989
6075.475835,2966.865141
6049.663176,3024.568065
5862.837991,3296.698896
5614.794006,3788.606433
5258.449045,4570.975205
4890.484631,5146.914843
4577.049179,5318.654424
4368.944727,5060.600232
4248.115166,4619.475242
4211.297032,4138.537712
4326.287635,3555.932318
4659.316811,3179.808629
5183.137343,2955.309521
5446.200629,2908.070132
5563.449435,2878.74738
5747.759597,2939.895402
5911.268129,3184.587654
5987.49926,3481.75017
6015.786337,4149.487692
5999.85685,4390.741884
5964.588631,4116.39603
5927.779796,3845.225199
5948.71941,3987.918929
6041.811307,3197.803083
6325.928636,3022.936818
6393.715032,3112.31057
6260.918229,3262.889733
5964.468527,3808.86686
5523.125285,4626.76584
5066.7883,4877.176268
4741.050278,4815.543966
4545.611848,4598.323131
4414.740223,4208.498513
4398.371039,3695.149761
4457.817301,3320.842239
4746.091812,2980.173683
5397.59966,2739.066641
5694.175964,2668.325607
5673.997989,2743.753506
5794.84286,2795.871221
5907.214817,2935.01759
5948.040268,3184.533974
5944.735422,3638.198088
5949.599348,4294.805204
5908.234607,4535.445258
5868.829929,3775.287693
5941.964092,3722.425188
6143.35629,3994.300187
6453.721561,4024.660202
6565.890415,4206.486009
6564.602429,4222.248105
6462.711619,4949.356502
6186.294357,5425.479405
5946.947919,5788.7211
5902.210151,5682.28778
5900.071861,5417.819003
5995.663284,4774.776462
6133.413245,3853.742685
6493.958684,3161.192109
7162.106198,2863.818486
8203.05447,2717.19065
8696.902641,2653.158677
8671.759833,2654.280726
8746.692848,2858.547633
8792.944091,3346.431411
8813.988937,4402.328952
8905.733495,4900.512095
9062.43734,5064.103359
9107.225331,4604.100185
9102.155184,4389.484574
9160.495763,3994.834559
9267.376806,3668.1578
9381.811283,3412.6269
9368.564518,3383.379519
9198.726428,3600.667662
8866.376243,3910.131435
8293.286258,4708.818989
7840.130217,5491.062797
7547.80817,5538.537761
7435.990827,5253.979392
7368.15849,4590.166914
7415.632856,4104.641873
7615.997779,3415.66683
8125.000203,3079.652805
8859.367023,2819.70483
9075.846067,2761.156088
9009.796018,2698.986893
8909.789228,2806.053375
8771.060719,3422.092662
8623.067205,4528.658549
8474.192824,5070.283586
8358.18802,4769.977326
8254.97661,4148.112702
8269.974962,3710.081433
8363.924603,3542.721246
8498.738058,3245.823791
8663.162172,3123.478988
8590.968432,3565.443507
8372.420767,3701.424264
7981.771216,4090.453185
7416.656253,4864.804413
6958.895069,5576.764428
6688.161562,5697.136095
6512.822869,5351.412758
6461.259814,4902.375252
6455.437346,4234.031453
6647.146794,3478.446633
7092.526929,3274.93329
7704.064721,2961.979926
7950.867798,2854.572012
7851.652582,2804.316803
7809.898942,2964.025145
7741.0314,3398.448492
7586.237839,4309.622688
7346.081988,4865.700204
7098.814269,4527.454422
6936.949114,3923.546012
6824.606029,3656.112689
6846.991762,3472.100136
6953.473237,3702.815813
7096.544827,3466.390785
7012.40445,3452.934318
6880.432118,3469.030587
6684.415594,3882.92936
6347.070222,4557.387734
5987.179306,5238.24401
5716.378845,5419.635698
5550.310666,5142.814833
5439.395477,4593.868959
5401.89708,4000.850189
5447.508918,3412.583501
5620.274633,3028.222479
5879.365002,2821.494482
6094.75033,2743.289723
6185.311767,2605.558451
6278.52195,2781.468203
6342.412333,3327.913637
6376.260271,4281.458238
6328.178511,4825.437755
5999.40471,4648.354389
5692.393229,4461.396042
5499.472556,4359.341865
5399.533509,4464.346035
5444.951675,4661.478354
5672.42763,4541.872107
5829.957617,4492.63146
5805.580089,4596.21794
5730.187039,4684.644375
5595.166874,5338.369638
5382.454974,5514.337724
5248.236034,5422.916316
5185.100523,5120.83416
5168.339133,4553.962721
5216.654638,4001.92242
5352.465088,3319.877937
5571.530682,3120.368711
5886.853015,2821.766589
6122.500228,2745.424296
6223.21731,2976.62393
6147.550326,3129.7913
5936.58337,3693.098288
5702.494941,4429.890501
5500.338553,4888.322108
5326.290126,4864.810655
5198.653474,4564.652919
5118.881932,4180.973546
5128.955081,3934.179347
5258.762946,3543.465447
5584.303428,3911.297393
5844.599798,4619.995223
5807.580328,4793.030228
5664.356249,4810.462727
5348.155264,5264.806475
5002.381341,5575.537775
4842.148216,5395.702368
4776.460693,5239.591937
4790.665578,4742.425233
4907.518177,4287.350225
5192.62377,3655.053765
5775.761846,3241.246601
6604.37587,2973.277626
6857.435203,2856.691374
6661.190474,2849.624414
6530.364768,2921.219577
6416.09254,3129.750141
6166.390418,3501.804327
5896.496221,4129.214789
5712.867187,4802.73771
5594.729647,4934.287724
5522.949726,5096.056515
5532.301461,5023.265855
5618.462343,5061.034581
5926.569803,4967.591909
6147.234612,5146.533594
6086.709443,5170.031495
5885.716362,5537.256518
5521.21478,5747.394021
5110.403777,5810.350271
4842.667942,5625.484848
4703.767201,5254.135395
4720.844973,4887.699254
4782.80862,4295.690825
4951.926253,3856.115814
5416.119088,3511.313916
6137.422604,3325.218498
6329.79132,3292.996824
6219.772174,3183.415142
6176.585842,3194.231399
6167.210725,3200.036886
6129.634185,3315.419669
6072.003263,3872.954373
6042.17177,4581.86271
5969.329095,4859.708571
5911.276028,5108.775236
5941.198041,5197.41275
6071.973337,4855.602339
6243.359329,4876.598117
6296.054239,4048.462682
6146.872731,4054.437698
5840.750432,4560.087722
5380.64169,5428.68774
4923.330408,5740.853409
4656.205147,5658.759656
4494.440413,5350.475231
4416.815131,4694.325227
4407.641397,3903.22518
4525.944182,3401.187656
4904.20868,3014.343207
5555.833853,2838.586245
5835.287801,2769.618041
5831.452116,2759.275758
5883.635337,2961.298226
5903.400257,3554.654318
5909.602306,4635.937733
5925.306744,5165.495237
5886.50275,4844.50317
5832.010589,4146.502299
5789.66916,4016.787708
5842.762324,3855.995174
5948.636953,3945.792654
6149.80974,3566.102247
6205.185988,4255.963142
6091.835572,4356.766494
5854.01421,4722.927324
5379.714401,5486.481524
4947.149702,5920.669041
4968.591606,5758.319045
4791.959951,5411.927331
4687.743395,4811.57937
4680.638676,4126.950192
4815.479918,3541.893498
5245.063573,3219.648489
5944.607571,2977.177218
6224.002184,2933.034057
6249.010883,2846.961498
6316.13189,3014.034935
6349.870243,3529.907558
6306.327772,4538.855225
6198.071481,5030.422745
6111.3855,4929.297738
5971.600574,4741.031487
5895.902352,4600.47524
5910.677558,4699.750206
5953.527468,4840.98272
6215.261378,4618.273991
6429.322871,4595.618993
6399.185753,4644.589817
6202.725435,4860.976427
5863.163816,5477.844897
5494.497116,6081.38987
5101.656404,6004.612764
5017.332514,5532.323157
5032.2235,4938.614813
5129.530542,4304.275229
5393.432941,3531.610163
5979.356121,3166.717238
6786.432288,2996.755788
6957.970339,2902.442391
6600.14607,2919.020582
6284.071863,3116.892749
6050.149323,3639.800681
5816.657035,4632.049184
5677.1609,5181.831477
5587.365627,5136.864843
5522.375704,5231.761562
5467.064539,4918.130571
5458.675846,4772.362694
5446.523202,4663.338609
5575.14135,4504.805561
5667.993635,4625.018994
5600.946823,4669.529408
5474.347921,4912.43204
5232.189594,5525.331774
4914.59746,6089.741948
4694.38964,6099.969033
4555.563961,5674.806543
4493.482086,5045.345231
4498.108586,4371.865524
4605.00393,3692.28153
4818.409335,3040.660976
5138.291815,2879.673776
5369.466914,2757.234405
5536.533568,2853.669245
5578.931767,3179.140266
5506.467074,3667.46804
5429.243631,4802.908541
5346.533458,5292.463965
5247.07171,5118.218837
5208.2462,4858.426266
5200.39215,4665.127299
5217.907795,4431.043958
5262.719877,4583.062704
5446.86177,4566.762713
5527.904905,4746.527699
5436.08931,4938.2696
5260.810762,5355.48671
5015.402826,6089.61693
4691.659061,6538.566965
4449.3598,6298.393626
4231.71906,5839.777781
4071.677269,5111.137749
4007.934523,4395.291276
4009.904838,3794.877875
4083.026489,3542.626733
4241.802808,3446.725692
4443.275073,3264.186821
4752.260743,3146.740979
5016.047498,3333.735954
5184.564558,3834.497298
5257.096989,5031.494
5297.264257,5652.394029
5279.422108,5492.061737
5274.215948,5158.151295
5287.579693,5000.393973
5342.319705,4580.062707
5472.591365,4793.500245
5634.43307,4881.475254
5809.265642,4987.704423
5714.887157,5122.128219
5509.59927,5251.335455
5140.168678,5709.426671
4747.708027,5987.279937
4448.243956,5561.168514
4253.378233,5247.711074
4137.035491,4814.366472
4120.609761,4285.429688
4252.616958,3742.343907
4625.489702,3350.316525
5305.821043,3222.579306
5540.344744,3127.462016
5596.929533,3060.754932
5703.658634,3177.250956
5792.78669,3377.807657
5806.446111,3648.51767
5779.002546,4274.98104
5748.091425,4824.618552
5693.23488,5729.983616
5642.95839,5777.920271
5623.524204,5598.780276
5625.827456,5592.512762
5844.854466,5432.550269
6012.321044,5305.957761
5888.195309,5274.942758
5598.995949,5505.887766
5212.0311,5662.862762
4791.480726,5688.612785
4590.803759,5477.890025
4486.555782,4939.689621
4541.223149,4487.271582
4654.144749,3975.637178
4920.902195,3486.03767
5532.277933,3184.851204
6480.866248,3046.006616
6701.195978,2873.436018
6390.41364,2820.065615
6134.349102,2884.674612
5944.799332,3000.641808
5784.728548,3291.483485
5667.45604,3784.366829
5582.911866,4483.325228
5494.672876,4988.874402
5447.768412,5146.951107
5472.320391,5031.30024
5560.236618,5075.950211
5842.240017,5056.056486
6121.79704,5030.418999
6111.84048,5233.78776
5927.391651,5531.912762
5546.408925,5825.771084
5174.471359,6027.873213
4967.168229,5891.479454
4924.851982,5334.168996
4959.519777,4730.504418
5076.946167,4038.648099
5368.148959,3593.506433
6001.957701,3238.641825
6894.819808,3092.495991
7115.875984,3100.343886
6837.832357,3190.055355
6606.236371,3445.836204
6372.6477,3901.908938
6150.418864,4972.46982
5960.885988,5540.936906
5788.6876,5300.710281
5640.512539,4897.556898
5523.742025,4800.383595
5534.362294,4779.445241
5635.788592,4694.455244
5983.205493,4674.860214
6306.021239,4810.39022
6329.540696,4853.925246
6187.858903,4934.800236
5822.601033,5352.850256
5496.511414,5486.258577
5323.130108,5458.646069
5262.506474,5288.546099
5270.511721,4688.931473
5350.662188,4172.087691
5577.419217,3471.104334
6119.072816,3172.668902
6905.366255,3063.045987
7057.853532,2963.146568
6776.516058,2953.591205
6465.144054,3181.231392
6220.607354,3698.025186
5989.757684,4877.968962
5775.54458,5432.500259
5679.980608,5098.922123
5564.965342,4396.687685
5513.54443,3908.256897
5545.065526,3604.821587
5589.725175,3462.175172
5814.795163,3512.081429
6024.547217,3706.748102
6003.518418,3832.737081
5798.926133,4233.384107
5456.276475,5026.090854
5064.211357,5686.355469
4830.653363,5799.521493
4731.549252,5416.83774
4701.060478,4885.76894
4737.641281,4164.656438
4897.177328,3486.072669
5368.235011,3180.741932
6017.001039,2919.087642
6161.500935,2753.181066
6047.058512,2734.39241
5887.13965,2968.975142
5807.115153,3425.075156
5705.713461,4407.121028
5651.613614,5112.789837
5614.830257,4800.421076
5585.836073,4504.63926
5549.060712,4332.036138
5530.279446,4246.296471
5531.590521,3746.148099
5693.452999,3468.153506
5746.003493,3417.154659
5657.560367,3840.270282
5445.630409,4102.590825
5142.245382,4999.35809
4753.33508,5733.932609
4448.403075,5677.3911
4240.276828,5269.905258
4116.18243,4648.84524
4054.329684,3954.50519
4098.619289,3483.995985
4234.00999,3220.270986
4468.206687,2968.814717
4677.796791,2850.655238
4995.418678,2890.532825
5256.494323,3194.322353
5396.917217,3653.495469
5521.662953,4739.29403
5615.952317,5233.989882
5689.676947,5099.499875
5810.71139,4974.988922
5949.204926,5219.479401
6053.443289,5126.679419
6066.141418,5110.546091
6072.064574,4735.84187
6104.517063,4812.378621
5943.8828,4742.948979
5688.135829,4766.15648
5366.530826,5509.950245
4986.294819,6041.487791
4647.666432,5959.181532
4391.302634,5432.156519
4237.337372,4786.731465
4166.07192,4210.20644
4173.618064,3621.306003
4249.289741,3227.1336
4406.46904,3043.085865
4555.896319,2945.425136
4786.202375,2899.459521
4965.051203,3064.909518
5078.049506,3598.893921
5154.736189,4677.128303
5120.852786,5360.859615
5059.199714,5147.481491
5005.690681,4995.278951
4973.637882,4495.688529
4997.905497,4461.875192
5033.950874,4279.425204
5199.835161,3881.781438
5417.269557,3749.439249
5355.305144,3859.562391
5110.951577,4376.030219
4814.33571,5064.0596
4586.67551,5627.440875
4475.814203,5528.40027
4444.15024,5090.21898
4513.47631,4655.489802
4748.685542,4176.591869
5212.671345,3621.883215
5871.306904,3367.466076
6370.915172,3194.335112
6488.81693,3066.327321
6396.024828,3004.934868
6271.269287,3123.413709
6077.221013,3250.89398
5862.668933,3634.288625
5693.134099,4177.57104
5544.931373,4762.812713
5444.678869,5114.840858
5369.627496,5251.934589
5359.447711,4942.325261
5410.297674,4830.30026
5594.220872,4721.075232
5834.555201,4752.422696
5727.151075,4780.8027
5465.507807,4791.500234
5119.843041,5228.850264
4916.949186,5421.519003
4803.118586,5352.919007
4837.668651,4957.250232
4891.2042,4666.477712
5026.687312,4242.942179
5418.440949,3707.368223
5969.429002,3346.762665
6326.213822,3199.083506
6334.168073,3097.370979
6205.573371,2953.383866
6041.211972,2934.504902
5865.291704,3048.885779
5710.707073,3269.986761
5598.005192,3725.297796
5489.775864,4446.943922
5409.21314,5026.712754
5381.652471,5015.906483
5379.24177,4692.487722
5385.807621,4743.556458
5566.752047,4889.141688
5826.497263,4930.533578
5734.622713,4966.812746
5442.414491,5262.191928
5123.7653,5778.180267
4907.87999,6289.782794
4841.944154,6220.212786
4861.011563,5804.921075
4973.159787,5269.048167
5210.968201,4636.578801
5704.560146,3917.921615
6333.339883,3412.65642
6788.204066,3159.728727
6765.20852,3011.52692
6482.868107,2950.623533
6195.864668,3015.030314
5947.100747,3232.865156
5764.825473,3855.026252
5611.59487,5023.150241
5508.12545,5251.981509
5449.165622,4580.006454
5466.681933,3961.842684
5487.075384,3675.822266
5460.19722,3428.310578
5579.254306,3432.98766
5765.215093,3584.668929
5663.837557,3801.518481
5331.939979,4239.063159
4984.648018,4773.357725
4714.474717,5784.280269
4591.577504,6107.025273
4532.141732,5863.387767
4587.719239,5410.337735
4748.612784,4771.554396
5150.624346,4189.250214
5724.7934,3618.345993
6059.882296,3325.233491
6048.720515,3108.844323
5947.446566,2957.205009
5883.725451,3007.61436
5811.477034,3235.062488
5709.197298,3817.937082
5676.641351,4964.909592
5632.741563,5113.645044
5623.913936,4315.493931
5685.551474,3782.802696
5699.970789,3545.99142
5684.587719,3308.725158
5765.661417,3336.135575
5883.886636,3363.539753
5721.823311,3788.996744
5421.17372,4135.392029
4983.657283,4790.949392
4616.932169,5581.612782
4393.739844,5845.350248
4260.429799,5522.350259
4212.3968,5304.125276
4268.443623,4648.987739
4525.54629,4129.500198
4917.506728,3572.406428
5219.061118,3313.025166
5328.159247,3056.869784
5500.003431,3177.085338
5688.355694,3190.989071
5788.501726,3302.810865
5915.41388,3872.899466
5991.350249,4834.05273
6101.160394,5637.687761
6203.252332,5450.316146
6302.831911,5318.284362
6294.501646,4978.610486
6167.121362,4961.9775
6000.927426,5029.848837
6006.824907,4755.826601
5768.571826,4725.050237
5391.763547,4940.200218
4922.626924,5301.475263
4549.513422,6011.358644
4278.516338,6124.087782
4112.912754,5832.757571
4029.209884,5487.372159
4060.4611,4926.037739
4168.918798,4231.104365
4386.676453,3529.466832
4637.557873,3146.871992
4878.554888,2987.141297
5122.331548,2962.67877
5230.624945,3014.264432
5308.064134,3184.035869
5371.769007,3820.842689
5428.45685,4916.020247
5526.080251,5155.491936
5616.970588,4767.333564
5635.400718,4218.475202
5643.266746,3874.31496
5527.690942,3758.497928
5478.444712,3653.557673
5540.7232,3936.264363
5361.049885,4270.872272
5113.833995,4657.281473
